artist_id,artist_latitude,artist_longitude,artist_location,artist_name,song_id,title,duration,year
AREECDJ5VEUKMFXH9Y,,,,Journey,SOXFJF7LKGARJNTBEM,When You Love A Woman,250.14812,
ARD9BSYYOM2CTFJXSW,,,,Blue October,SOJGTUDTMBHDUXIBXN,Come In Closer,325.90322,
ARSTD9KWVA2EIT4DO4,,,,Priscilla Ahn,SODVXNRURSTJKEO7CC,Dream,211.64363,
ARPOC47J5Y7PS8GJQP,,,,John Hiatt,SO6FCTOLVITZG7STZC,Something Wild,272.06485,
AR8LRHJCKNI5LN8ESM,,,,Sauce Money Featuring Memphis Bleek,SOD5EB7YJDCKHCLOYV,What We Do (Explicit) (Feat. Memphis Bleek),280.21506,
ARKPHPHTWBOEEC4JSP,,,,Avenged Sevenfold,SOHGDPMS9NA1ZLAJWM,I Won't See You Tonight Part 1,538.30485,
ARCVRW423VFNOA0SX7,,,,Black Mountain,SOX26NQKRWBGM4EMCO,Stay Free (Album Version),267.41506,
ARJMBCJRMDBIKSKUZR,,,,Alex Party,SO2WRV1QL51FAWAXMJ,Don't Give Me Your Life,229.77261,
ARQNL5LLAPBUW348TQ,,,,Mission Of Burma,SOHUYEEJ0GPTVPEG0I,Comes Undone,188.1073,
AREKRX8YI3V34CMUIS,,,,Camera Obscura,SOAT5HSN2AZCYME6XO,James,229.51138,
ARQPVFO9NPMKG3ZTS2,,,,Enya,SO7NK92VRNOWJ7R5AO,May It Be (Album version),212.32281,
ARWA4HAIDIOHEGROOM,,,,Metallica,SOUFZG0PBF9UUK7LPE,Ain't My Bitch,306.46812,
ARMNXYTT3KYPBVQDJM,,,,Badly Drawn Boy,SOBEQS28PCE3CDN0OT,Wider Than a Smile,306.46812,
AR3NSHT39THHNVZ5NZ,,,,Dante Thomas,SOTC8ASNUZDJNUEIPH,Get It On,217.65179,
ARJVSZUCCBTNVK4ITW,,,,Shinedown,SOVDP5QCV9Z9LV8Z4E,Heroes (Album Version),204.01587,
ARAQYPWARLBY7VH8JZ,,,,Last Days Of April,SOGGPZ71GTQUMQQ8Q5,Who's On The Phone?,185.39057,
ARC1GA3ORXYLEEYIHW,,,,Corinne Bailey Rae,SO4DK7HYIIJ6UGC0XS,Another Rainy Day,192.86159,
ARTX3V5XWJWEGQQU6L,,,,JosÃÂ© MercÃÂ©,SONOMZISTVT3JEFATG,Primavera,219.24526,
ARMF3SQWAUTKHJSTGF,,,,Lady GaGa,SOA9AV7SK8ZN7SDGII,Monster,249.20771,
ARZGWKVTFTYGOAWORV,,,,Javier Ruibal,SOQOOZNB2FXVWT1ZDG,Isla Mujeres,286.95465,
AR1YPNIZNX2O4NVDGC,,,,Finntroll,SO8R9HAKCNR8V7777A,SÃÂ¥ng,280.37179,
ARBB7LFTMEAXHVMDKK,,,,Nada Surf,SOSCBMO10BL274PPDL,Popular (LP Version),220.57751,
ARGHHLMPDF82MAI4L5,,,,Redbone,SORW5IYJAGZKPUKSHY,Sizzle Gets It Again,586.21342,
ARKYAEATPFQJIBP4IX,,,,Tamia,SOH4OH9UTT9W86BIRT,Officially Missing You (Radio Version),243.09506,
ARSZYRRF3JTDGW4AAZ,,,,Randy Crawford,SONPUPPH6LXTZODRJT,Almaz,270.75873,
ARIRMZ3Q1ZTJWHTDCZ,,,,Julia Fordham,SOJOPTQRATPR4U2J8J,Girlfriend,279.50975,
ARDHW3SV433IATEVFC,,,,The Black Keys,SO871UZD7G2EE7GIJF,Unknown Brother,239.59465,
ARUNY2XYIVUOWQ6GCK,,,,Georgia Satellites,SOA6C0XWUVVWOX94UK,Battleship Chains (LP Version),178.88608,
ARPYXXWUKOU0J2NNCI,,,,Dislocation Dance,SOMMBG0UGFPVKIFEEQ,With A Smile On Your Face And A Frown In Your Heart,122.87955,
ARDHW3SV433IATEVFC,,,,The Black Keys,SOC8MGKCJ6BOXBXSD9,Strange Times,238.62812,
ARPOC47J5Y7PS8GJQP,,,,John Hiatt,SONSTOAHFG0MG5UYAT,Have A Little Faith In Me,242.442,
ARGTLYIRRWZ7B7MAMD,,,,Elvis Costello,SOQJK22WVVQYCO2CZT,Watching The Detectives,226.0371,
ARFWPWNCLZUZRK7IQD,,,,Son House,SON79KNMUKRH1HROI4,Death Letter Blues (Live),239.38567,
ARIHB42WC7ZWRCBUVH,,,,Cyndi Lauper,SONURUKURGY3VQ5XIL,She Bop,231.81016,
AR2TFFOHAVFEAJI9GC,,,,ÃÂtienne Daho,SOAAYXUW7OCWFPMD5U,Paris Ailleurs (Live 1992),231.3922,
ARIVQKDVBCFJC4XBBS,,,,Dragonforce,SOBXKP5KD0E4YDL28B,Cry of the Brave,345.5473,
ARXUKQTTPZDPEJVLN9,,,,Rise Against,SO2YCVXG3RGQGWIPXO,Savior,242.25914,
ARKPHPHTWBOEEC4JSP,,,,Avenged Sevenfold,SOG3VVD40XJNSFXM3W,Unholy Confessions,283.76771,
ARDXMYE93YTXIVRJQQ,,,,A.B. Quintanilla III Y Los Kumbia Kings,SONNBKPFIQXVODQEVL,Te Quiero A Ti,196.77995,
ARJWIAZSHKCIYEX0IK,,,,Coldplay,SOZRVCANMCLY11H1K9,Only Superstition,228.62322,
ARZG5H8AKJKSMEMZAF,,,,Crystal Castles,SO7ZW0MUNCQ4V1JOPU,Baptism,252.89098,
ARUTBK2HEIEGWJQMC1,,,,Justin Nozuka,SO9LK3X50V69JFV1ND,Mr Therapy Man,213.62893,
ARQYIY0GQCXFMALPFP,,,,Blackmore's Night,SO45VUGUSGV7LTVJZ5,Sister Gypsy,201.40363,
ARX82FL8QPDVHZ8ILZ,,,,Beirut,SOUTWZJ6TI7B38YHMT,Fountains And Tramways,239.0722,
ARJFJFBGX3A1RKFXAR,,,,Beck,SOPVIVCHXMOALEIJWQ,End Of The Day,304.50893,
AREPNHGYVIN4N28S7J,,,,Van Halen,SOF6PQEGWZYIOM4VJU,Ain't Talkin'  'Bout Love (Remastered Version),227.44771,
ARR0YEH77WH0E2E9NW,,,,Secret Garden,SOO7MEQGJ6CNVCCQJU,Atlantia,180.21832,
ARQSDHZ2KP32TZCWOJ,,,,Snow Patrol,SOBKAZLW8DQHFQCWDH,Chasing Cars,274.49424,
ARIYEVG3KB9KLL8KPX,,,,Rihanna,SOOS3JSULVXCSULFLP,G4L,239.75138,
ARPNYH0R8CD9QESG6W,,,,Bayside,SODBRQYAKKUO5JORJ9,Duality (Album Version),180.27057,
ARPNYH0R8CD9QESG6W,,,,Bayside,SOYRAXBVQYGIUQXOUZ,Montauk,243.64363,
ARAGS6GD2IKHXKMMVN,,,,Viki Mosholiou,SOPWEOUPP7GDCEBM9H,Milo Gia Ta Pedia Mou (2006 Digital Remaster),169.84771,
ARXBYMTYQANEHWLBND,,,,Hatebreed,SOS5SDJYQL4BACQAGQ,Worlds Apart (Album Version),124.42077,
AR3CQORBCYD8H1VADJ,,,,Sonny Boy Williamson,SOUJUCVJQTQX4M2KMS,Don't Start Me Talkin',152.24118,
ARJ23ADWOVCULSDQG5,,,,Shattered Realm,SOD15TSUXUILPNB3ZM,Devil In Disguise,108.45995,
ARY60FRJDVLGGFLXRW,,,,Timbaland / Katy Perry,SO1WAR7YPYSVDIF580,If We Ever Meet Again,238.70649,
ARYQLNKSNYBY7PMAE3,,,,Sam and Dave,SO34Y36FSHCDH6DJKY,Hold on I'm Coming,157.28281,
ARAZB6IE1A1LNWHNGX,,,,Sea Wolf,SOQ9DCJYXFWUONTHYO,Black Dirt (Album),225.802,
ARQMMJWVVI2ZJGS8SK,,,,Apocalyptica featuring Corey Taylor,SOR9JI1SA6VN6AKEJN,I'm Not Jesus,214.12526,
ARTPCTSJOIOZAZ4JRE,,,,Bomfunk MC's,SOECTY9S3BZUA3Q3QL,Rocking_ Just To Make Ya Move,225.4624,
ARF3NKU0QWBIUSON4L,,,,Jets To Brazil,SOTXONF5WOAHA4XOXY,Rocket Boy,571.03628,
ARK9T7LC0UOMACVNGG,,,,Tavares,SOQY1YTQSLEZYAHMRR,Heaven Must Be Missing An Angel,394.00444,
ARTVYTOTHN1KMEAK5U,,,,Maria BethÃÂ¢nia,SOEMQUWN1QAA3N3YHQ,Samba De Roda/Marinheiro SÃÂ³ (Medley) (Live),254.06649,
AREPNHGYVIN4N28S7J,,,,Van Halen,SOTLOCQZRFSFH62UQQ,Feels So Good (Remastered Single Version),272.32608,
ARIW6XJXLFWG1EW3J4,,,,Julieta Venegas A Dueto Con Dante,SOE1O6QEGE2UNKHH3L,Primer Dia,236.9824,
ARV7ENLYLGMP3VOAXW,,,,The Wreckers,SOLME5QFC9W4QCM6JR,Stand Still_ Look Pretty [Live],171.36281,
ARMEVVR10HCVRWMKF6,,,,Prince & The Revolution,SOMYBIIVQZTFG1U2MF,Kiss (LP Version),227.65669,
ARYRHK07EODW82XXOQ,,,,Third Eye Blind,SOYKLJY32DGZ8QAKKR,God Of Wine (2006 Remastered LP Version),319.79057,
AROIKE4JNEIMYCDJI6,,,,Dr. Dre / Eminem,SOZTRXCHQYLJYNS8MN,Forgot About Dre,222.27546,
ARRWQT0GQEJXH1A1NG,,,,Streetlight Manifesto,SOBCIUZD8XVSGGEOHV,Keasbey Nights (LP Version),180.79302,
ARV8XUNRWD3XAK5H2A,,,,Amos Lee,SOMKNOAFSTVGIF6LDA,Soul Suckers,169.16853,
ARM5ERULNTSI4ONPMQ,,,,The Gabe Dixon Band,SOMRJXEYUHMWVAGQP7,Disappear,296.85506,
AROMPM8WGREZCIEJH6,,,,Mogwai,SOFCRKDN41EQ1HV7L1,Thank You Space Expert,473.25995,
AROULOR2T74BR0VAQT,,,,Mystery Jets,SOVD5UNMANW70SAKKN,You Can't Fool Me Dennis (Album version),212.32281,
ARDSJUXC8S28XKJTJG,,,,R.E.M.,SOEOPVYLNBO2U9AK8G,Can't Get There From Here,217.99138,
AR3G4U97ZEXZ6OVFTZ,,,,Taylor Swift,SONHH9WSUSASHRDN2M,The Best Day,246.282,
AREQJ13HDGXWIN0RLX,,,,Blockhead,SOHQMPZJEP6N2QS1C9,Carnivores Unite,285.98812,
ARIZ10TF79OC7YRO8G,,,,MC Hammer,SOIDAYSJFAVVPHZXJK,U Can't Touch This,256.86159,
ARWT7LAKNKKGCMUDBJ,,,,Sally Shapiro,SOAUBVYKAT4CNEKASQ,Miracle (Extended Mix),392.82893,
ARH9LBVQXPQN17TAFX,,,,Holy Fuck,SOMINK4W0RXP4YUZSL,P.I.G.S.,362.762,
ARBUV10DROD7PKNAVY,,,,Angus & Julia Stone,SOMJWXFRH25AGZGH9H,Soldier,218.8273,
ARPAPVT4HQGTKG3OMV,,,,Los Fabulosos Cadillacs,SO69IJGYSNI2DURGXK,Siguiendo La Luna,275.69587,
ARNUYH4WPNHOB6LFP8,,,,A Sunny Day In Glasgow,SO44RTVVTIOECGDKPS,Lights,22.04689,
ART5Q5OMRHIR2EGBSL,,,,Mariah Carey Featuring Cameo,SOUUSMKPESMCMEQFRJ,Loverboy,229.22404,
ARGR5KBWVBKXVVCJCE,,,,Tego Calderon,SOAPYMVBLANAY8PL6S,Metele Sazon,242.18077,
ARWRLGLMVK4KUVDMGC,,,,Bloodhound Gang,SO42OTDMLCZ7GYZONE,Foxtrot Uniform Charlie Kilo,172.01587,
ARNGPW26WUT90TRAD8,,,,Kings Of Leon,SOSICMROVJLUIOD5KB,The Runner,256.36526,
ARVFQSTY9ESSHRCDAE,,,,Iron Maiden,SOFOIIS19IWHHEHFZQ,Run To The Hills (1998 Digital Remaster),233.76934,
ARSGM5OKYSYQVOLDXD,,,,CafÃÂ© Tacvba,SO4AE1ECFLZUEUQVIQ,MarÃÂ­a,232.72444,
ARAEOJSJ27FCI0HCDG,,,,Blink-182,SODK8Q09LWC9QHKHCN,All Of This,280.00608,
ARRJJFJM1EJJ5OAU3K,,,,Primus,SOX7DVQL6FREJVTESH,De Anza Jig,146.15465,
ARBUXRCOJHDA8HPEBX,,,,Tom McRae,SO8PH1OFBGYM5KCCCO,Walking 2 Hawaii,265.27302,
ARGRIJRNX3OJADAPOW,,,,ALO (Animal Liberation Orchestra),SOPKPBEBURNCMUKD7B,Spectrum,229.77261,
ARMLWVDZEKLRWKYS65,,,,Yelle,SODGNIFF6REDYMPYZO,Je Veux Te Voir (Radio Edit),192.31302,
ARRRN6THTBWYIDSSVJ,,,,Annie Lennox,SO6BLY8TJ75OEKVOLT,Wonderful,256.57424,
ARFKVTV9JRHBCQL0TT,,,,Madeleine Peyroux,SO2LTZOGEZTMUCWFIN,Instead,214.77832,
ARYNUG7UEZDZ0MYYR8,,,,The Notorious B.I.G.,SOVEBBH1ET9PKYVP4U,Gimme The Loot (Album Version),285.93587,
AR5NBEA1OIQDFKAAKI,,,,Emiliana Torrini,SORTSMRVYU0LJF6G0Y,Ha Ha (KCRW.com Presents),186.122,
ARRWQT0GQEJXH1A1NG,,,,Streetlight Manifesto,SOKHWFFYFSVGBT4PME,Punk Rock Girl,137.19465,
ARJHLPAHKMBT5HXYY2,,,,Dropkick Murphys,SO9W8BYHEVQYN9GAEY,The Auld Triangle (Album Version),161.01832,
ARPUNZ2M3NYTTS9G25,,,,Carlo Siliotto,SOESB4FCZRQZOFWUZB,Kazakhstan 1710,175.38567,
ARAKUS9GBHREMN8S1X,,,,The Raconteurs,SOY4H97OXCFSMNHB0T,Top Yourself,265.50812,
ARATW5XSWE1UVUQ3TI,,,,The Academy Is...,SOD1RES4SEAOM8J3SJ,We've Got A Big Mess On Our Hands (Album Edit),207.96036,
ARF2C5PV3VFND6P21Y,,,,Spiritual Beggars,SOXW64DLHZMEFVZMLU,Nowhere To Go,358.24281,
AR4ECBZH8JYBMA6AG8,,,,The Living End,SOW5LDR9UYKA8Q7AUP,Prisoner Of Society (Album Version),229.0673,
ARO7ORDMB15ZV4UXUM,,,,Miami Horror,SOF7BIHILGUHOUZPBD,Sometimes (Hook N Sling Remix),386.5073,
AR0XXRXQ5RCDWATNKS,,,,Nacho Chapado feat. Stephen Massa,SOXCK5EF6Q4TNCZVHN,B Somebody,479.7122,
AR0XT48WXMLWMXCCGH,,,,Kate Nash,SOBHZFSZNADWLEUPLS,Pumpkin Soup,179.48689,
ARH0UWZZ5KC4JBWVG7,,,,Benny Neyman,SOFSRNGPOD9RML7WP0,Waarom Fluister Ik Je Naam Nog,224.7571,
ARD42W3696POR6L40E,,,,Philip Glass,SOGBVUNDZMTUQWUCO4,Chinese Invade,426.78812,
ARA5IBGO7YKFTCK0US,,,,The Pussycat Dolls,SO83I55H4ELE63YCQX,Buttons,225.61914,
ARTLZAFPUNFFEC9AOM,,,,Train,SOAFJQ76SKK1SUWGUG,Calling All Angels,244.1922,
ARQRLAC4GPDOPIDNLE,,,,Cam'Ron / Juelz Santana,SOXIOBNPNJBDUTTCYV,Oh Boy,208.3522,
ARC3YVBA3WRD575IRK,,,,Sugar Ray,SODJS9BOFBHQBZIQEP,When It's Over (Remastered Album Version),218.33098,
ARKB3CWVVSUCPWRWPW,,,,BeyoncÃÂ©,SO6PUMUT4UH9UMWQ68,Broken-Hearted Girl,209.18812,
ARWTVMT8TZFOJQRSWA,,,,Jokeren,SO6QKCNAACFYRUDPGS,Kvinde Din - MÃÂ¸gluder,239.49016,
ARZBHSKLE0FWXQJXZM,,,,Ween,SOZYXYJQTOKE2Z0UEH,Demon Sweat,250.17424,
AR5QDPRIIMFHTLP9EQ,,,,King Diamond,SOWQJZN1RSDBJO8SWU,No Presents For Christmas,408.47628,
ARCF8B9STUTI0VRQOK,,,,Mint Condition,SOPNXOH3UEKHJH1BOU,Somethin' (feat. Phonte from Little Brother),279.06567,
ARIJQU3HIBWAETRO3V,,,,Delorean,SOSEEXQDER232U9JJY,Complexity Reducer,272.63955,
ARV5L8DEBW7GAJYQDG,,,,MylÃÂ¨ne Farmer,SOLXSMQ1IEZS94UZS7,Porno Graphique,257.2273,
ARPBREGN2KHUPMCGAD,,,,Green Day,SO72G4DXETSSR0XFR9,Horseshoes And Handgrenades (Album Version),194.06322,
ARNEU9TSUXLBUEZ9T5,,,,Disturbed,SOIOLC0PLIIKASWKSS,Sacred Lie (Album Version),185.65179,
ARQFQ26DUCAA6SEG0D,,,,The New Pornographers,SO94MZKGM6UNCXW0YK,Adventures In Solitude,256.41751,
ARPCAXX0HS7UEJU7VX,,,,Sugarcult,SOCKXUOMQ8SRSCNMY5,Saying Goodbye,199.13098,
ARY1JT0IVBIW2OAIZQ,,,,Plies,SODDGQNOOV82FNZXPB,Goons Lurkin (Explicit Album Version),231.6273,
ARWD1TZACQCKVETKWV,,,,Daft Punk,SOOUJEOXRYEQMXXID4,Aerodynamic,207.59465,
ARJKOC7YIR7AGXSFZV,,,,The Features,SOZBQHMLAJMO3ZCGO8,Exhibit A,125.46567,
ARHB9BVQOK0KA6LWEW,,,,Toro Y Moi,SOHOPW76GZYIJWTUMQ,Causers Of This,182.02077,
ARX9DV1QD3QUCYBCMU,,,,Panic! At The Disco,SOFPZLLOJJBIHAPQTB,I Write Sins Not Tragedies (Album Version),186.64444,
ARZQU0KYY7GKFIMSQC,,,,The Wallflowers,SOOYHXNL5YEVXQBA2M,Hollywood,421.17179,
ARD6WAUAH1IH8R7K5L,,,,Rick James,SOPLEFKFCBQIRQPH4L,Mary Jane,295.31383,
ARMHDEGM1FNXXLPFKU,,,,Lamb,SOO7LU7ZBBFWBNMHXJ,Gabriel,352.20853,
ARR4MXKZ7KG4DWK2BB,,,,Joe Nichols,SONK5KFVMF12SFVK9Q,Talk Me Out Of Tampa,237.5571,
ARFMG0EPZMZKSDQZYV,,,,Samy Deluxe,SOQFAKNIMAGPHIO5IG,Pdsa,191.16363,
AR7OWDWRJF1O8NNGOX,,,,Sepultura,SO6VFISR5YZXITCGCE,Refuse/Resist (Explicit Album Version),199.23546,
ART18KZVQYZWRXFWYW,,,,Ozzy Osbourne,SOMCARZDVXYVZXNR95,Secret Loser,248.42404,
ARRNIH1BXAB21ONN6R,,,,VCR,SOCJKS4ZWCAX49FSXI,On Its Way Out,193.69751,
ARMXKE2PFPOQ8EMFSV,,,,DAVE MATTHEWS BAND,SO0WW650POYTMFGW7N,Time Bomb,239.35955,
ARBY7YTPHD9BRKTFPI,,,,Summer Cats,SOPK22RP8NPFCS3ICS,Wild Rice,219.42812,
AROCNPOOUBHNINIZKR,,,,Liquid Spill,SOS4QVR9AG2GGEB8NQ,Words- Till the mornin' comes Mix,376.16281,
ARPA50B6MQMBQN8YLT,,,,Ressurrection Band,SO4K9605V4VN5XWE7D,First Degree Apathy,183.17016,
ARWDTWVV3H7RQTSC5O,,,,Meat Loaf,SOB84WLJBHOEM7AWSK,Because Of You,236.38159,
ARB2SGWRQSLPSW9D4F,,,,Josh Rouse,SOUZW1XFGNWUAYWTB2,My Love Has Gone,258.87302,
ARHDKR950CHGROBFPD,,,,Maddy Prior & Tim Hart,SOQKOB9KQLXRBR2NMM,Cannily Cannily,141.37424,
ARIESTMMEQW63RYMUE,,,,Bunbury,SO2ONQJARF2LRNLV5C,Demasiado Tarde (Ahorita Mismo),533.78567,
ARCQM0I3SKGSQATI5G,,,,Jason Mraz,SOCV4CISA65ZGQFD42,Live High (Album Version),252.39465,
ARLO735QY3JUOSCMGB,,,,The dB's,SOHXKL7TXARR3OQSS2,Black And White,118.41261,
AREKRX8YI3V34CMUIS,,,,Camera Obscura,SOSJ9MZL92MULFHEME,The Sun On His Back,170.89261,
ARNQTLMMNUOQYXCP7N,,,,Juanes,SOK0HWLWYB9F1WABE6,Para Tu Amor,248.97261,
ARECYFVPFJWLUT0TBY,,,,ATB,SORCTF2I37NPGUGI8G,Marrakech,262.21669,
ARVM35Z27SVFV4EKW2,,,,Cracker,SOM1BEB8FXJTFQOWEM,I'm A Little Rocket Ship,205.03465,
ARTKIWIBIXG0YJZZA5,,,,Blue Man Group,SO69POJS4NYXB4NTTO,The Complex,386.53342,
AR4FRGDK2DFR12L5EU,,,,At Vance,SONFWOXITGDVMPRCIP,Heart Of Steel,201.82159,
AROP4ENZVB91NFLFHW,,,,Wim Mertens,SOOIKPUW1QNI3EYOA0,Houfnice,289.88036,
ARX82FL8QPDVHZ8ILZ,,,,Beirut,SOTNGYPRMPGSPD2FDC,The Penalty,142.31465,
ARBLMDCFVJE9KT0RP6,,,,Jonathan Edwards,SOT6U15BO8KMCNWFK0,Longest Ride (LP Version ),238.39302,
AREOU4T9MLFHHS60YS,,,,Shout Out Louds,SOC8SWHEJIKPHENRSD,There's Nothing,215.97995,
ARVDVOUP9SKXMR3GWY,,,,John Mayer,SONPQFAJXYYQDBLRG9,War Of My Life,255.11138,
ARR0X705GAB6PRIAIX,,,,Los Campesinos!,SOBOVGEF6BNHS53HAW,(PLAN A),119.11791,
AR9JFDAG6S38TRAQVW,,,,Ana Torroja,SOBM9YYIONH8GR3MYD,Un AÃÂ±o Mas,311.66649,
AR0FOWJNEO3LML5Q7T,,,,Lyle Mays,SOGFKJE2QJL9XK6JIJ,This Moment (Album Version),240.97914,
ARLXSJ8THLLD3U2ADB,,,,Beenie Man,SONURZNUFDAGKBCBV6,Girls Dem Sugar,230.03383,
ARBVFKN8G2A904LCL2,,,,The-Dream / Fabolous,SONDYBNYAF5S4SKWNK,Shawty Is Da Sh*!,262.81751,
ARM72LQRHKYLNIBOLW,,,,Kansas,SOPKUHXPXU4KLBWUQA,Hold On,233.03791,
AR3G4U97ZEXZ6OVFTZ,,,,Taylor Swift,SOV8OOHPOVOSDKMSPD,Forever & Always,224.9922,
ARHFBKQ4NWW3TEAQDI,,,,Kylie Minogue,SOKRGZX4VXJH3SVOG5,Come Into My World,271.3073,
ARPYRMPJHCWO6PGPBD,,,,Paulina Rubio,SO29RZQQWU8Z2XW48D,Un Dia Gris,174.31465,
ARDEXTUCGDDHDANIRG,,,,Andrew Bird,SOVPTOOEIR8J9FSXPC,Fiery Crash,252.31628,
ARQOLPBS3SA5K7Q1TV,,,,The Rapture,SOVRERKCX9QNJI3GIT,Open Up Your Heart,323.47383,
ARQGBKOUDIEYP9YQOK,,,,Horkyze Slyze,SOFIILXMF5YIQEANCV,Fakty,124.44689,
ARMF3SQWAUTKHJSTGF,,,,Lady GaGa,SOXFJW9PR9UNBDHFUF,Paper Gangsta,263.33995,
ARIRVEWOYIEHCZNPMB,,,,Hans Zimmer_ James Newton Howard,SOEZSPEYDOTWUBYNKE,Nycteris,265.50812,
AR5SEAJCAHGTP4CIRC,,,,Blur,SOIVW3AASGNWEUPNLP,Country House,237.03465,
ARPDMGCXFFUW9TLEXU,,,,Carlton Livingston_ Shabba Ranks,SO3IML0ZRFV92UXZEZ,Rumours,226.32444,
ARSROAO3B4UE8CXVBC,,,,Finger Eleven,SOMIDFY3FQNSNEAVWN,Paralyzer,208.1171,
ARHOT74RL5SOAEWKWE,,,,Elbee Bad,SOCOIP4PQJUIECX6KP,Dream On! New Age Of Faith / Smokebelch,254.53669,
ARAAWXJN94QXS0BX4U,,,,Boney James,SOVKBCA640DURREU24,Seduction (Album Version),327.3922,
ARE2RBAYC1YYLZMOAE,,,,Toy Matinee,SOLVZH9LTHWZRED6FA,Things She Said,297.19465,
ARPLRVTJEXRILBRPLY,,,,Markus KrunegÃÂ¥rd,SOMPS7MABBAPPGMISK,Jag ÃÂ¤r en vampyr,256.93995,
AR9LUX5Z8DLNDOUHRX,,,,The Mountain Goats,SOWUUZ3XUS67TLIVKZ,Heretic Pride,222.74567,
AR5NBEA1OIQDFKAAKI,,,,Emiliana Torrini,SO2YVRUKENOT4ZPIK5,Sunny Road,184.29342,
ARDQTLZTHYPKEGXEZL,,,,Habib KoitÃÂ©,SOIUGAIUBTWILLLHOU,Baro,305.71057,
ARY4IGEHIZYXNBSHGL,,,,Busdriver,SOAGRMBCO8FK6CJBYG,The Troglodyte Wins,202.16118,
AREXB8ZLWHONBTN4M2,,,,SOJA,SOMDYR39OUA6XTLSE5,Rasta Courage,285.25669,
ARYH7K7ZO0JFDP7ZIQ,,,,Evanescence,SOXWIAI3LWXQK8U7ID,Lithium,224.10404,
ARXOXRTFKY353SMAF8,,,,Justin Bieber,SOFS1F3SKAGSLXAK2C,One Less Lonely Girl,229.0673,
AR8TZJXIATSTRYNXWU,,,,Brandon Heath,SOB2NYHJE8FNINDS5O,Give Me Your Eyes,232.69832,
AROSNADBDORYBLBXAO,,,,Samael,SONGTCCSOB5PV8AR0Z,Under One Flag,221.33506,
AR9FWJQIH73U4RNYDI,,,,Steve Bug,SOM8RNRLWHFPMOOKWL,Smackman,438.67383,
ARFIJTDMSKAOBHSY81,,,,Guns N' Roses,SOEQOFTJ0E1YWK1FCH,Down On The Farm,208.48281,
ARHASUGLNIOL94DRT0,,,,New Boyz,SOE31KCXYCVC1BABHP,Tie Me Down [feat. Ray J] (Amended Album Version),178.80771,
ARDP4ITXTDTC2VO7B9,,,,Cro-Mags,SOVI1LPVR1JX59KSGI,Eyes Of Tomorrow,206.99383,
ARJJDJMTEMOWFHUFRF,,,,Animal Collective,SOUGHHHSV33C0GSH5C,In The Flowers,322.0371,
AR8IRKQ7GYPKRUICEA,,,,Marisa Monte,SOKGM8XTKVONERPZJQ,O Xote Das Meninas/Asa Branca/Hino A Sao Jose,290.95138,
ARCIY5CIKD30L4GRZB,,,,Hollywood Undead,SOEJSSLTGY7MHAJYA2,Everywhere I Go,210.52036,
ARBTJTC7WXDF80H4CG,,,,JosÃÂ© GonzÃÂ¡lez,SO8XXJHXFST2RZSKKC,Crosses,162.97751,
AR73FPVU6UUFY4ZIMO,,,,Tom Petty And The Heartbreakers,SOE2WZHF23H7CPRAHT,Learning To Fly,241.52771,
ARSQZGIIAKDKVEWDAV,,,,Sara Bareilles,SODQ2KEYQZKDL9BYSN,Gravity,233.37751,
ARQ0SQKUCFWMTWMGUK,,,,Asian Dub Foundation,SOBY4QHLCMVPGUKXNS,Rise To The Challenge,264.69832,
ARTSWQNZDZ118WX9EX,,,,Cast Of Camp Rock,SO8YM6CEGZZ0GI2HIO,We Rock,190.71955,
ARZD4DTFCWMIKXOHLO,,,,The Killers,SOWV0EGAGPCMY3W33O,All The Pretty Faces,287.73832,
ARCPBGTDKBPCYGANMY,,,,Yung Berg feat. Young Jeezy & Ludacris,SOKCQMA78WN6XX8LWC,285 (feat. Young Jeezy & Ludacris),177.162,
ARGMQFQR4C6EI1JUHY,,,,Sin Bandera,SOGP9ME56ORWPUKLAZ,Si Me Besas,252.78649,
ARNIRRKTQDMO3MJXVF,,,,Ill Nino,SO8XZPWXTR7KCXSFFD,Unframed (Album Version),202.57914,
ARJWIAZSHKCIYEX0IK,,,,Coldplay,SO68EV76NQ605H1LAN,Fix You,294.1122,
ARM72LQRHKYLNIBOLW,,,,Kansas,SOHX9KXY5ZXWAQXOIR,Carry On Wayward Son,275.9571,
ARAXVGGV9BSB75KYJC,,,,Kurtis Blow,SORKZNXUFKYPGYMMXF,The Breaks,353.88036,
ARL0NY40YYPOPILPCU,,,,Chromeo,SOZZP1AQXFY7M9BLWX,Momma's Boy,171.57179,
ARM6ZWAXDYBTSDOWIC,,,,Beach House,SOVZUHZHXDDY1OTDFH,Walk In The Park,322.71628,
ARKB3CWVVSUCPWRWPW,,,,BeyoncÃÂ©,SOYG9WZ53XOASUMN52,Ego,236.35546,
ARR4ZEPKOWOHEVKVQX,,,,Erin McKeown,SOGEKXFKIX9KGU3DFB,Daisy And Prudence,292.75383,
ARKLW0UKJIC9VGYAHZ,,,,Andres Calamaro,SOIBDZP2MG8PHU6H1C,Los Aviones,263.83628,
ARIEZCEVPHXE5MP1O9,,,,Akon,SO1F0YVYAUXYYA3N7M,Freedom,253.77914,
AR8LIODTNBLYI8A6RK,,,,Los Bunkers,SOW0AHBPKUOAUJFI6Z,Ven AquÃÂ­,217.83465,
